t,x,y,yaw,xr,yr
1.7346537113189697,0.0941706783946896,-0.00060819747513636,-2.2114194868727144e-05,0.08673268556594849,-0.08673268556594849
1.754709005355835,0.09635047207507713,-0.0006037812503421596,0.0048287386390913995,0.08773545026779175,-0.08773545026779175
1.774712085723877,0.09635047207507713,-0.0006037812503421596,0.0048287386390913995,0.08873560428619386,-0.08873560428619386
1.7945764064788818,0.09823522625587512,-0.0005931695620371502,0.0060601307411791506,0.0897288203239441,-0.0897288203239441
1.8145427703857422,0.10004553910598385,-0.0005816662887932086,0.0070465540702452055,0.09072713851928711,-0.09072713851928711
1.834625482559204,0.10004553910598385,-0.0005816662887932086,0.0070465540702452055,0.09173127412796021,-0.09173127412796021
1.854621171951294,0.10190911354319884,-0.00056615552922138,0.010073032726161776,0.0927310585975647,-0.0927310585975647
1.8745815753936768,0.10190911354319884,-0.00056615552922138,0.010073032726161776,0.09372907876968384,-0.09372907876968384
1.8947157859802246,0.10392759662037802,-0.0005447177804927322,0.010954562514313017,0.09473578929901123,-0.09473578929901123
1.9145543575286865,0.10572949850856234,-0.0005250606628173672,0.011021791089306565,0.09572771787643433,-0.09572771787643433
1.9346590042114258,0.10572949850856234,-0.0005250606628173672,0.011021791089306565,0.0967329502105713,-0.0967329502105713
1.9545683860778809,0.10797104892215321,-0.0004980231069288837,0.013726568204351856,0.09772841930389405,-0.09772841930389405
1.974630355834961,0.10797104892215321,-0.0004980231069288837,0.013726568204351856,0.09873151779174805,-0.09873151779174805
1.9946048259735107,0.10991193724242036,-0.000468434061433859,0.017121416757925913,0.09973024129867554,-0.09973024129867554
2.0145184993743896,0.112018001076612,-0.0004307906151601742,0.018719751151377674,0.10072592496871949,-0.10072592496871949
2.0345842838287354,0.112018001076612,-0.0004307906151601742,0.018719751151377674,0.10172921419143677,-0.10172921419143677
2.054596424102783,0.11392480222119106,-0.0003937206612775334,0.020407246405133795,0.10272982120513917,-0.10272982120513917
2.07472562789917,0.11392480222119106,-0.0003937206612775334,0.020407246405133795,0.1037362813949585,-0.1037362813949585
2.0947344303131104,0.1155989840953613,-0.00035812122573884546,0.022455577083219814,0.10473672151565552,-0.10473672151565552
2.1146509647369385,0.1155989840953613,-0.00035812122573884546,0.022455577083219814,0.10573254823684693,-0.10573254823684693
2.1346142292022705,0.11718402405260202,-0.00032167948792792187,0.02350397232007532,0.10673071146011354,-0.10673071146011354
2.1545982360839844,0.11869775839671382,-0.00028709867671747894,0.02175662124987411,0.10772991180419922,-0.10772991180419922
2.174673080444336,0.11869775839671382,-0.00028709867671747894,0.02175662124987411,0.1087336540222168,-0.1087336540222168
2.1946892738342285,0.12033519926911765,-0.0002520330982215718,0.02133941486392882,0.10973446369171143,-0.10973446369171143
2.2147326469421387,0.12033519926911765,-0.0002520330982215718,0.02133941486392882,0.11073663234710694,-0.11073663234710694
2.234677791595459,0.12185200823967507,-0.00021840115957495775,0.023795243815319667,0.11173388957977295,-0.11173388957977295
2.2545371055603027,0.12407841866532433,-0.00016251255678216954,0.026705126323476377,0.11272685527801514,-0.11272685527801514
2.274658441543579,0.12407841866532433,-0.00016251255678216954,0.026705126323476377,0.11373292207717896,-0.11373292207717896
2.2946009635925293,0.1261431098259569,-0.00010552459305472569,0.028600305009123007,0.11473004817962647,-0.11473004817962647
2.314615249633789,0.1261431098259569,-0.00010552459305472569,0.028600305009123007,0.11573076248168945,-0.11573076248168945
2.334592580795288,0.12779463192417279,-5.780083509067343e-05,0.02933527548851229,0.11672962903976442,-0.11672962903976442
2.3544692993164062,0.12958789216513125,-4.4389556484909736e-06,0.03028188321956652,0.11772346496582031,-0.11772346496582031
2.3745925426483154,0.12958789216513125,-4.4389556484909736e-06,0.03028188321956652,0.11872962713241578,-0.11872962713241578
2.394580602645874,0.1312550514504817,4.575224650096104e-05,0.029836049704345335,0.1197290301322937,-0.1197290301322937
2.4146885871887207,0.1312550514504817,4.575224650096104e-05,0.029836049704345335,0.12073442935943604,-0.12073442935943604
2.434694766998291,0.13322656312995987,0.00010470493093448185,0.03053411480586117,0.12173473834991455,-0.12173473834991455
2.454737663269043,0.13322656312995987,0.00010470493093448185,0.03053411480586117,0.12273688316345216,-0.12273688316345216
2.4746196269989014,0.13497763123874776,0.00016055418753942418,0.03371601855929587,0.12373098134994508,-0.12373098134994508
2.494868755340576,0.1369343176302717,0.00022756460973707065,0.034795019409347185,0.12474343776702881,-0.12474343776702881
2.5148825645446777,0.1369343176302717,0.00022756460973707065,0.034795019409347185,0.12574412822723388,-0.12574412822723388
2.5346972942352295,0.13829759723674098,0.0002754237028408708,0.035619252203852966,0.12673486471176149,-0.12673486471176149
2.5547444820404053,0.13829759723674098,0.0002754237028408708,0.035619252203852966,0.12773722410202026,-0.12773722410202026
2.5747430324554443,0.14038414314576003,0.0003508405845978944,0.03699439246889005,0.12873715162277222,-0.12873715162277222
2.5947370529174805,0.14038414314576003,0.0003508405845978944,0.03699439246889005,0.12973685264587403,-0.12973685264587403
2.6146903038024902,0.1418672921843165,0.0004072571973209294,0.03965676474891676,0.13073451519012452,-0.13073451519012452
2.6347522735595703,0.14326117614985237,0.00046374225138772927,0.041688582831440585,0.1317376136779785,-0.1317376136779785
2.654690742492676,0.14326117614985237,0.00046374225138772927,0.041688582831440585,0.1327345371246338,-0.1327345371246338
2.6746788024902344,0.14536075648915628,0.0005522298546076858,0.04276637691104565,0.13373394012451173,-0.13373394012451173
2.694735050201416,0.14536075648915628,0.0005522298546076858,0.04276637691104565,0.1347367525100708,-0.1347367525100708
2.7147247791290283,0.1474056055652867,0.0006405367103566356,0.04355850214073773,0.13573623895645143,-0.13573623895645143
2.7346110343933105,0.14928539473750835,0.000722456707677729,0.043713662565544105,0.13673055171966553,-0.13673055171966553
2.754727840423584,0.14928539473750835,0.000722456707677729,0.043713662565544105,0.1377363920211792,-0.1377363920211792
2.7746126651763916,0.15129898288236124,0.0008115731046524635,0.04496327738993666,0.1387306332588196,-0.1387306332588196
2.7947487831115723,0.15129898288236124,0.0008115731046524635,0.04496327738993666,0.13973743915557862,-0.13973743915557862
2.814771890640259,0.15274577457890093,0.0008775927222240945,0.04681371405356272,0.14073859453201296,-0.14073859453201296
2.8346400260925293,0.15458720451906494,0.0009675458079727646,0.051811425393711655,0.14173200130462646,-0.14173200130462646
2.854771375656128,0.15458720451906494,0.0009675458079727646,0.051811425393711655,0.1427385687828064,-0.1427385687828064
2.8745903968811035,0.1564103136949599,0.0010635811419087895,0.053071689977055705,0.1437295198440552,-0.1437295198440552
2.8946173191070557,0.1564103136949599,0.0010635811419087895,0.053071689977055705,0.14473086595535278,-0.14473086595535278
2.9146175384521484,0.15797123285007614,0.001145515150086223,0.05152575660086594,0.14573087692260742,-0.14573087692260742
2.9346964359283447,0.15797123285007614,0.001145515150086223,0.05152575660086594,0.14673482179641725,-0.14673482179641725
2.954615831375122,0.15941044006541666,0.001220788746647801,0.0538880165488553,0.1477307915687561,-0.1477307915687561
2.974668025970459,0.16148846272383094,0.0013354045045289632,0.05632948121920743,0.14873340129852294,-0.14873340129852294
2.9947187900543213,0.16148846272383094,0.0013354045045289632,0.05632948121920743,0.14973593950271608,-0.14973593950271608
3.0146398544311523,0.1629617999950101,0.0014175496625854686,0.054642456316097515,0.15073199272155763,-0.15073199272155763
3.0346925258636475,0.1629617999950101,0.0014175496625854686,0.054642456316097515,0.15173462629318238,-0.15173462629318238
3.054645538330078,0.16452588184730474,0.0015025581844262626,0.05407504263944319,0.15273227691650393,-0.15273227691650393
3.0745656490325928,0.16625841228823798,0.0015973089915263462,0.055819116960507106,0.15372828245162964,-0.15372828245162964
3.094666004180908,0.16625841228823798,0.0015973089915263462,0.055819116960507106,0.1547333002090454,-0.1547333002090454
3.1148273944854736,0.16809800960223098,0.0017022563935223001,0.058584536071577674,0.1557413697242737,-0.1557413697242737
3.1349964141845703,0.16809800960223098,0.0017022563935223001,0.058584536071577674,0.15674982070922852,-0.15674982070922852
3.1547322273254395,0.1695174076642505,0.0017861904260886505,0.05979057161790397,0.15773661136627198,-0.15773661136627198
3.1746809482574463,0.1695174076642505,0.0017861904260886505,0.05979057161790397,0.15873404741287234,-0.15873404741287234
3.1946845054626465,0.17110381960601928,0.001882642684154576,0.06231519650640557,0.15973422527313233,-0.15973422527313233
3.214669704437256,0.1723084117716405,0.001958583053721275,0.0639415713393105,0.16073348522186282,-0.16073348522186282
3.2347335815429688,0.1723084117716405,0.001958583053721275,0.0639415713393105,0.16173667907714845,-0.16173667907714845
3.2547354698181152,0.1737086525969957,0.0020480548225633994,0.06343944526826788,0.16273677349090576,-0.16273677349090576
3.274630069732666,0.1737086525969957,0.0020480548225633994,0.06343944526826788,0.16373150348663332,-0.16373150348663332
3.2946250438690186,0.17527278863790022,0.0021474828017382483,0.06387040363713824,0.16473125219345094,-0.16473125219345094
3.3145155906677246,0.1765153544403353,0.0022275734252052756,0.06527491819499115,0.16572577953338624,-0.16572577953338624
3.3347127437591553,0.1765153544403353,0.0022275734252052756,0.06527491819499115,0.16673563718795778,-0.16673563718795778
3.354701519012451,0.17806473364772435,0.0023281213865003424,0.06399172897857351,0.16773507595062256,-0.16773507595062256
3.3746695518493652,0.17806473364772435,0.0023281213865003424,0.06399172897857351,0.16873347759246826,-0.16873347759246826
3.394749164581299,0.17940656055707577,0.0024136598058898586,0.06341210388647493,0.16973745822906494,-0.16973745822906494
3.4145920276641846,0.18139164663808147,0.0025398798320728283,0.06351830761968097,0.17072960138320925,-0.17072960138320925
3.4346892833709717,0.18139164663808147,0.0025398798320728283,0.06351830761968097,0.1717344641685486,-0.1717344641685486
3.454704761505127,0.18309233881382347,0.0026464599778153455,0.06120787363005836,0.17273523807525637,-0.17273523807525637
3.4746804237365723,0.18309233881382347,0.0026464599778153455,0.06120787363005836,0.17373402118682862,-0.17373402118682862
3.4947173595428467,0.18432931790455467,0.0027221209980006385,0.06141359713797585,0.17473586797714236,-0.17473586797714236
3.5147266387939453,0.18432931790455467,0.0027221209980006385,0.06141359713797585,0.1757363319396973,-0.1757363319396973
3.5347132682800293,0.18622386030676216,0.002840301081082036,0.06361640114978317,0.1767356634140015,-0.1767356634140015
3.5547516345977783,0.18766490524495652,0.0029319573446874607,0.06314499968920367,0.17773758172988893,-0.17773758172988893
3.574708938598633,0.18766490524495652,0.0029319573446874607,0.06314499968920367,0.17873544692993165,-0.17873544692993165
3.5946831703186035,0.18943749286864808,0.0030426381833896675,0.061341816069299046,0.1797341585159302,-0.1797341585159302
3.61496639251709,0.18943749286864808,0.0030426381833896675,0.061341816069299046,0.1807483196258545,-0.1807483196258545
3.6348319053649902,0.1905002045195743,0.003107937064614405,0.06175620227772046,0.1817415952682495,-0.1817415952682495
3.6546616554260254,0.19225923226755579,0.0032171595308191307,0.062191877439208204,0.1827330827713013,-0.1827330827713013
3.6747817993164062,0.19225923226755579,0.0032171595308191307,0.062191877439208204,0.18373908996582033,-0.18373908996582033
3.694629669189453,0.19372407030586883,0.003307256590031871,0.06026670073213231,0.18473148345947266,-0.18473148345947266
3.7146849632263184,0.19372407030586883,0.003307256590031871,0.06026670073213231,0.18573424816131592,-0.18573424816131592
3.734715223312378,0.1955508556964391,0.0034172899309190814,0.06024692006058469,0.1867357611656189,-0.1867357611656189
3.755178689956665,0.1970672069058825,0.003508510051005824,0.059769044877227714,0.18775893449783326,-0.18775893449783326
3.7749345302581787,0.1970672069058825,0.003508510051005824,0.059769044877227714,0.18874672651290894,-0.18874672651290894
3.79459810256958,0.19849312042319178,0.003593032508041582,0.05847679377695459,0.189729905128479,-0.189729905128479
3.8146634101867676,0.19849312042319178,0.003593032508041582,0.05847679377695459,0.19073317050933838,-0.19073317050933838
3.834707736968994,0.20013893982033185,0.0036887552188601537,0.05761238214854049,0.1917353868484497,-0.1917353868484497
3.8546180725097656,0.20013893982033185,0.0036887552188601537,0.05761238214854049,0.19273090362548828,-0.19273090362548828
3.8746440410614014,0.20172219207186246,0.003778888808456809,0.055662997967723865,0.19373220205307007,-0.19373220205307007
3.8945610523223877,0.20359212261149906,0.0038804839943199663,0.05249456527119219,0.1947280526161194,-0.1947280526161194
3.914694309234619,0.20359212261149906,0.0038804839943199663,0.05249456527119219,0.19573471546173096,-0.19573471546173096
3.9346773624420166,0.2054365286748733,0.003976302188538382,0.051553014621449386,0.19673386812210084,-0.19673386812210084
3.9549293518066406,0.2054365286748733,0.003976302188538382,0.051553014621449386,0.19774646759033204,-0.19774646759033204
3.974940299987793,0.20676673212255497,0.004045271545248568,0.05218096534405608,0.19874701499938965,-0.19874701499938965
3.9945919513702393,0.20810420524308162,0.004114327916328174,0.05035222565975617,0.19972959756851197,-0.19972959756851197
4.014649391174316,0.20810420524308162,0.004114327916328174,0.05035222565975617,0.20073246955871582,-0.20073246955871582
4.034608364105225,0.2096202830228198,0.004188961598931901,0.0477231414382423,0.20173041820526125,-0.20173041820526125
4.054956674575806,0.2096202830228198,0.004188961598931901,0.0477231414382423,0.2027478337287903,-0.2027478337287903
4.074883460998535,0.21094561250909513,0.004251808758872954,0.047098047075893774,0.20374417304992676,-0.20374417304992676
4.095225095748901,0.21246311267426085,0.004323403881157948,0.0471697335585136,0.20476125478744509,-0.20476125478744509
4.114902496337891,0.21246311267426085,0.004323403881157948,0.0471697335585136,0.20574512481689455,-0.20574512481689455
4.134651184082031,0.21393238906183498,0.00439197623271987,0.04552684764387396,0.20673255920410158,-0.20673255920410158
4.154730319976807,0.21393238906183498,0.00439197623271987,0.04552684764387396,0.20773651599884035,-0.20773651599884035
4.174580812454224,0.21567292203242347,0.004468573118869464,0.041783843004293955,0.2087290406227112,-0.2087290406227112
4.194615840911865,0.21567292203242347,0.004468573118869464,0.041783843004293955,0.20973079204559328,-0.20973079204559328
4.214662551879883,0.2175130167639891,0.004543230225858054,0.039079082739329904,0.21073312759399415,-0.21073312759399415
4.234647750854492,0.21948900946158728,0.004618424275570556,0.03660859640810462,0.2117323875427246,-0.2117323875427246
4.254621982574463,0.21948900946158728,0.004618424275570556,0.03660859640810462,0.21273109912872315,-0.21273109912872315
4.274601459503174,0.22038262681003448,0.004650409480976605,0.03421528525826866,0.2137300729751587,-0.2137300729751587
4.2949535846710205,0.22038262681003448,0.004650409480976605,0.03421528525826866,0.21474767923355104,-0.21474767923355104
4.314887762069702,0.22195733013688332,0.0047038821598274745,0.03359275937869167,0.21574438810348512,-0.21574438810348512
4.334564208984375,0.2239559004915952,0.004769642050904006,0.03173414973770619,0.21672821044921875,-0.21672821044921875
4.35469388961792,0.2239559004915952,0.004769642050904006,0.03173414973770619,0.217734694480896,-0.217734694480896
4.374682188034058,0.22554420616109083,0.004818474160209242,0.02931334259297242,0.2187341094017029,-0.2187341094017029
4.3947484493255615,0.22554420616109083,0.004818474160209242,0.02931334259297242,0.2197374224662781,-0.2197374224662781
4.414783477783203,0.22741853707810272,0.004872138167801293,0.027650071801509274,0.22073917388916017,-0.22073917388916017
4.4347779750823975,0.22741853707810272,0.004872138167801293,0.027650071801509274,0.2217388987541199,-0.2217388987541199
4.4548845291137695,0.22937772812609925,0.004924537395921346,0.025565807732068905,0.22274422645568848,-0.22274422645568848
4.474812746047974,0.2308896846808548,0.004961814999687689,0.023124660101480714,0.22374063730239868,-0.22374063730239868
4.494754076004028,0.2308896846808548,0.004961814999687689,0.023124660101480714,0.22473770380020142,-0.22473770380020142
4.514575958251953,0.23247599074506084,0.004995716478996669,0.018785780630275657,0.22572879791259767,-0.22572879791259767
4.534710884094238,0.23247599074506084,0.004995716478996669,0.018785780630275657,0.22673554420471193,-0.22673554420471193
4.5546815395355225,0.23413340304550304,0.005025685132926212,0.01749002852562094,0.22773407697677614,-0.22773407697677614
4.574504613876343,0.2357938862219141,0.005054573154033552,0.01695376001139885,0.22872523069381714,-0.22872523069381714
4.594590425491333,0.2357938862219141,0.005054573154033552,0.01695376001139885,0.22972952127456667,-0.22972952127456667
4.614562273025513,0.2374686364458841,0.00508083400870063,0.013624984812590986,0.23072811365127566,-0.23072811365127566
4.63464879989624,0.2374686364458841,0.00508083400870063,0.013624984812590986,0.23173243999481202,-0.23173243999481202
4.6546831130981445,0.23925602305869748,0.005103448950542441,0.01152849363004628,0.23273415565490724,-0.23273415565490724
4.674564599990845,0.24113442210597957,0.00512413145597141,0.010033201042340347,0.23372822999954224,-0.23372822999954224
4.694659948348999,0.24113442210597957,0.00512413145597141,0.010033201042340347,0.23473299741744996,-0.23473299741744996
4.714648246765137,0.2428257155849264,0.005138117092977428,0.00544455228272356,0.23573241233825684,-0.23573241233825684
4.734652042388916,0.2428257155849264,0.005138117092977428,0.00544455228272356,0.2367326021194458,-0.2367326021194458
4.754866123199463,0.24476663088613568,0.005144141393469868,-0.00012509528940539302,0.23774330615997316,-0.23774330615997316
4.774720907211304,0.24476663088613568,0.005144141393469868,-0.00012509528940539302,0.2387360453605652,-0.2387360453605652
4.794588804244995,0.24683874794022834,0.005140125531905649,-0.0038592444419392044,0.23972944021224976,-0.23972944021224976
4.814565658569336,0.24906694605872928,0.005130702515780092,-0.004548794175978643,0.24072828292846682,-0.24072828292846682
4.8346216678619385,0.24906694605872928,0.005130702515780092,-0.004548794175978643,0.24173108339309693,-0.24173108339309693
4.854614496231079,0.25125393131810647,0.0051188323388855405,-0.007119668567226831,0.24273072481155397,-0.24273072481155397
4.874646902084351,0.25125393131810647,0.0051188323388855405,-0.007119668567226831,0.24373234510421754,-0.24373234510421754
4.8946757316589355,0.252977837361645,0.005102816644249265,-0.01246462908738199,0.24473378658294678,-0.24473378658294678
4.914489269256592,0.25489720618398287,0.0050761938848073946,-0.015471019453662882,0.2457244634628296,-0.2457244634628296
4.934625864028931,0.25489720618398287,0.0050761938848073946,-0.015471019453662882,0.24673129320144654,-0.24673129320144654
4.954629421234131,0.25691886188764673,0.0050434448025876615,-0.01723697411520946,0.24773147106170657,-0.24773147106170657
4.97466778755188,0.25691886188764673,0.0050434448025876615,-0.01723697411520946,0.248733389377594,-0.248733389377594
